88,89394018		Столбец1						
89,82226103							Карман	Частота
120,2358104								
97,52470335								
86,91765549								
139,5232571								
83,10609826								
75,05613968								
123,2731811								
83,11040708								
96,78563365								
97,91644826								
80,50159742								
93,20476048								
93,32936043								
73,53427691								
109,8306072								
118,477885								
79,63945411								
101,9336933								
113,4886351								
124,6044654								
102,0433259								
93,29166025								
108,166695								
117,5215148								
82,47657996								
94,96067347								
104,2184349								
103,631921								
98,375853								
82,05622036								
118,125211								
109,7279356								
85,20939629								
119,8094452								
102,0794311								
85,82428643								
106,7194082								
95,47185151								
89,8262275								
120,8503122								
85,71404978								
119,2093074								
85,26346101								
109,7282644								
95,84921357								
94,42821021								
99,80901818								
115,4104716								
114,5833533								
110,070927								
97,92535013								
113,4434496								
87,42212811								
129,8126332								
131,167399								
106,0236851								
98,25104113								
83,17115619								
128,7001679								
114,1126268								
104,3705116								
102,7454967								
102,0042968								
96,19618861								
105,38574								
108,5119081								
91,14630749								
57,39431684								
104,6447224								
115,5494506								
127,4709213								
102,4276395								
103,707252								
109,7064921								
95,76334701								
92,16881435								
103,8271828								
108,5227495								
104,1760788								
101,2862849								
85,57505121								
112,2518073								
89,53997911								
122,6166264								
86,9949886								
122,4524575								
110,7482749								
109,4070152								
89,87114969								
117,4216454								
90,56288638								
109,618951								
108,1628934								
91,14710008								
92,9851898								
103,2146668								
72,17006298								
101,3623524								
100,1849995								
76,06337835								
65,69823084								
108,6127167								
99,44690018								
94,92790764								
95,30216697								
114,7122447								
99,13047014								
94,13666926								
68,36740971								
74,60969097								
116,90137								
115,9556157								
127,6967074								
93,48862525								
139,0366726								
125,0549682								
137,6666094								
103,9123049								
89,91985003								
109,2420348								
103,150619								
113,4064702								
78,36522309								
83,54306673								
90,94405907								
127,4585731								
87,89147271								
87,91909699								
93,401284								
98,29664305								
121,9902614								
89,42015305								
82,00863557								
89,34646086								
98,87507258								
108,2174791								
104,5198137								
113,8069221								
133,7792852								
105,6243231								
126,2751162								
110,0658296								
98,37668293								
121,1868922								
127,1867553								
94,61373936								
109,306909								
124,1364844								
87,70067264								
97,10857041								
79,71388561								
103,8702579								
119,9845068								
105,5374036								
93,69013928								
80,58446843								
124,8719715								
101,818969								
71,98399876								
112,2287861								
132,7442544								
92,8271142								
117,8016811								
101,1850636								
101,8819519								
104,4228861								
118,7013506								
99,35427029								
86,02294643								
95,70674448								
105,1232418								
111,3642174								
121,0929726								
95,44531993								
107,4652991								
89,81037702								
121,7229633								
108,2414403								
87,38545775								
67,60321814								
114,1142917								
99,24948762								
92,65557142								
110,1706817								
111,8640299								
79,95262777								
113,8876212								
102,8419898								
104,3801856								
106,3643302								
100,8932787								
98,47536975								
90,83854798								
102,5060018								
110,5022045								
129,5507127								
98,57610254								
92,94015317								
114,8960378								
115,916175								
125,0406136								
129,6420104								
95,77944551								
122,0432197								
107,3788518								
44,12758902								
92,53791619								
82,14657318								
92,45426621								
85,29635268								
109,9564868								
92,94300741								
89,51168416								
114,1429231								
98,07428206								
94,70412698								
106,8215245								
110,8737798								
97,44528551								
101,3971706								
91,53486833								
106,3510521								
82,82150721								
128,7420909								
104,179257								
87,34499329								
102,8969658								
78,56870631								
94,71203463								
132,2711521								
108,214062								
79,44184584								
109,0087008								
74,4120843								
113,2311278								
76,27510486								
73,99184387								
113,5919128								
104,4608365								
96,55918045								
111,2970784								
110,3668405								
125,2795899								
116,9349526								
110,3080315								
110,4305394								
89,69362061								
104,1127477								
112,2029107								
88,10581117								
89,50494226								
